Negative	it is n't that stealing harvard is a horrible movie -- if only it were that grand a failure !
Negative	when your subject is illusion versus reality , should n't the reality seem at least passably real ?
Positive	at once subtle and visceral , the film never succumbs to the trap of the maudlin or tearful , offering instead with its unflinching gaze a measure of faith in the future .
Positive	the film 's appeal has a lot to do with the casting of juliette binoche as sand , who brings to the role her pale , dark beauty and characteristic warmth .
Negative	i suspect that you 'll be as bored watching morvern callar as the characters are in it .
Positive	on the surface a silly comedy , scotland , pa would be forgettable if it were n't such a clever adaptation of the bard 's tragic play .
Positive	sweet and memorable film .
Negative	i have not been this disappointed by a movie in a long time .
Positive	has its moments -- and almost as many subplots .
Negative	a peculiar misfire that even tunney ca n't save .
Negative	it 's a mystery how the movie could be released in this condition .
Negative	the film has a kind of hard , cold effect .
Negative	a sometimes incisive and sensitive portrait that is undercut by its awkward structure and a final veering toward melodrama .
Negative	reggio and glass so rhapsodize cynicism , with repetition and languorous slo-mo sequences , that glass 's dirgelike score becomes a fang-baring lullaby .
Positive	-lrb- a -rrb- thoughtful , visually graceful work .
Negative	sweet home alabama certainly wo n't be remembered as one of -lrb- witherspoon 's -rrb- better films .
Positive	it has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing .
Positive	tense , terrific , sweaty-palmed fun .
Negative	this dubious product of a college-spawned -lrb- colgate u. -rrb- comedy ensemble known as broken lizard plays like a mix of cheech and chong and chips .
Positive	likeable thanks to its cast , its cuisine and its quirky tunes .
Negative	the problem is that van wilder does little that is actually funny with the material .
Negative	it 's pauly shore awful .
Positive	unlike lots of hollywood fluff , this has layered , well-developed characters and some surprises .
Positive	a gem of a movie .
Positive	the bai brothers have taken an small slice of history and opened it up for all of us to understand , and they 've told a nice little story in the process .
Negative	what a great shame that such a talented director as chen kaige has chosen to make his english-language debut with a film so poorly plotted and scripted .
Positive	as comedic spotlights go , notorious c.h.o. hits all the verbal marks it should .
Negative	there 's a heavy stench of ` been there , done that ' hanging over the film .
Negative	the package in which this fascinating -- and timely -- content comes wrapped is disappointingly generic .
Negative	offers absolutely nothing i had n't already seen .
Positive	one of the best movies of the year .
Negative	inconsequential road-and-buddy pic .
Negative	a complete waste of time .
Positive	the film is moody , oozing , chilling and heart-warming all at once ... a twisting , unpredictable , cat-and-mouse thriller .
Positive	the film has the uncanny ability to right itself precisely when you think it 's in danger of going wrong .
Positive	terry is a sort of geriatric dirty harry , which will please eastwood 's loyal fans -- and suits the story , wherein our hero must ride roughshod over incompetent cops to get his man .
Positive	in painting an unabashedly romantic picture of a nation whose songs spring directly from the lives of the people , the movie exalts the marxian dream of honest working folk , with little to show for their labor , living harmoniously , joined in song .
Positive	sillier , cuter , and shorter than the first -lrb- as best i remember -rrb- , but still a very good time at the cinema .
Negative	it 's hard to believe that something so short could be so flabby .
Positive	there 's nothing like love to give a movie a b-12 shot , and cq shimmers with it .
Negative	it makes even elizabeth hurley seem graceless and ugly .
Positive	represents a worthy departure from the culture clash comedies that have marked an emerging indian american cinema .
Negative	the characters are based on stock clichés , and the attempt to complicate the story only defies credibility .
Negative	an unsuccessful attempt at a movie of ideas .
Positive	even when he 's not at his most critically insightful , godard can still be smarter than any 50 other filmmakers still at work .
Positive	it is different from others in its genre in that it is does not rely on dumb gags , anatomical humor , or character cliches ; it primarily relies on character to tell its story .
Negative	swiftly deteriorates into a terribly obvious melodrama and rough-hewn vanity project for lead actress andie macdowell .
Positive	as the dominant christine , sylvie testud is icily brilliant .
Negative	some body smacks of exhibitionism more than it does cathartic truth telling .
Negative	it sucked .
Negative	this is no `` waterboy ! ''
Positive	it is philosophy , illustrated through everyday events .
Negative	nothing more or less than an outright bodice-ripper -- it should have ditched the artsy pretensions and revelled in the entertaining shallows .
Positive	wilco is a phenomenal band with such an engrossing story that will capture the minds and hearts of many .
Positive	and there 's an element of heartbreak to watching it now , with older and wiser eyes , because we know what will happen after greene 's story ends .
Positive	enormously enjoyable , high-adrenaline documentary .
Negative	his -lrb- nelson 's -rrb- screenplay needs some serious re-working to show more of the dilemma , rather than have his characters stage shouting matches about it .
Negative	the movie does n't think much of its characters , its protagonist , or of us .
Negative	a slow-moving police-procedural thriller that takes its title all too literally .
Positive	an ebullient tunisian film about the startling transformation of a tradition-bound widow who is drawn into the exotic world of belly dancing .
Positive	while the story does seem pretty unbelievable at times , it 's awfully entertaining to watch .
Positive	a four star performance from kevin kline who unfortunately works with a two star script .
Negative	a terrible movie that some people will nevertheless find moving .
Positive	the movie is brilliant , really .
Positive	a whale of a good time for both children and parents seeking christian-themed fun .
Positive	moretti ... is the rare common-man artist who 's wise enough to recognize that there are few things in this world more complex -- and , as it turns out , more fragile -- than happiness .
Negative	... the maudlin way its story unfolds suggests a director fighting against the urge to sensationalize his material .
Negative	by the time you reach the finale , you 're likely wondering why you 've been watching all this strutting and posturing .
Positive	will assuredly rank as one of the cleverest , most deceptively amusing comedies of the year .
Negative	this ill-conceived and expensive project winds up looking like a bunch of talented thesps slumming it .
Negative	it 's only in fairy tales that princesses that are married for political reason live happily ever after .
Positive	it 's not particularly well made , but since i found myself howling more than cringing , i 'd say the film works .
Positive	the film ... presents classic moral-condundrum drama : what would you have done to survive ?
Positive	otto-sallies has a real filmmaker 's eye .
Positive	beautifully crafted and brutally honest , promises offers an unexpected window into the complexities of the middle east struggle and into the humanity of its people .
Positive	there 's absolutely no reason why blue crush , a late-summer surfer girl entry , should be as entertaining as it is
Positive	it 's a movie that accomplishes so much that one viewing ca n't possibly be enough .
Positive	as chilling and fascinating as philippe mora 's modern hitler-study , snide and prejudice .
Positive	although some viewers will not be able to stomach so much tongue-in-cheek weirdness , those who do will have found a cult favorite to enjoy for a lifetime .
Positive	it falls far short of poetry , but it 's not bad prose .
Negative	such a premise is ripe for all manner of lunacy , but kaufman and gondry rarely seem sure of where it should go .
Positive	it 's a great american adventure and a wonderful film to bring to imax .
Positive	munch 's screenplay is tenderly observant of his characters .
Positive	although what time offers tsai 's usual style and themes , it has a more colorful , more playful tone than his other films .
Negative	-lrb- less a movie than -rrb- an appalling , odoriferous thing ... so rotten in almost every single facet of production that you 'll want to crawl up your own \*\*\* in embarrassment .
Negative	a film that should be relegated to a dark video store corner is somehow making its way instead to theaters .
Negative	unfortunately , a cast of competent performers from movies , television and the theater are cast adrift in various new york city locations with no unifying rhythm or visual style .
Negative	its appeal will probably limited to lds church members and undemanding armchair tourists .
Negative	a pathetically inane and unimaginative cross between xxx and vertical limit .
Negative	once she lets her love depraved leads meet , -lrb- denis ' -rrb- story becomes a hopeless , unsatisfying muddle
Positive	this movie is to be cherished .
Negative	none of this is very original , and it is n't particularly funny .
Positive	the entire cast is first-rate , especially sorvino .
Negative	would 've been nice if the screenwriters had trusted audiences to understand a complex story , and left off the film 's predictable denouement .
Negative	it 's mildly interesting to ponder the peculiar american style of justice that plays out here , but it 's so muddled and derivative that few will bother thinking it all through .
Positive	elegant and eloquent -lrb- meditation -rrb- on death and that most elusive of passions , love .
Positive	a bold -lrb- and lovely -rrb- experiment that will almost certainly bore most audiences into their own brightly colored dreams .
Positive	texan director george ratliff had unlimited access to families and church meetings , and he delivers fascinating psychological fare .
Positive	it finds its moviegoing pleasures in the tiny events that could make a person who has lived her life half-asleep suddenly wake up and take notice .
Positive	a perceptive , good-natured movie .
Positive	it 's pretty linear and only makeup-deep , but bogdanovich ties it together with efficiency and an affection for the period .
Negative	it 's not only dull because we 've seen -lrb- eddie -rrb- murphy do the genial-rogue shtick to death , but because the plot is equally hackneyed .
Positive	in imax in short , it 's just as wonderful on the big screen .
Positive	writer\/director burr steers emphasizes the q in quirky , with mixed results .
Negative	it leers , offering next to little insight into its intriguing subject .
Negative	a full-frontal attack on audience patience .
Negative	if the tuxedo actually were a suit , it would fit chan like a $ 99 bargain-basement special .
Positive	michel piccoli 's moving performance is this films reason for being .
Positive	a tone of rueful compassion ... reverberates throughout this film , whose meaning and impact is sadly heightened by current world events .
Negative	rarely does a film so graceless and devoid of merit as this one come along .
Positive	an action\/thriller of the finest kind , evoking memories of day of the jackal , the french connection , and heat .
Positive	it 's immensely ambitious , different than anything that 's been done before and amazingly successful in terms of what it 's trying to do .
Positive	300 years of russian history and culture compressed into an evanescent , seamless and sumptuous stream of consciousness .
Positive	there are some movies that hit you from the first scene and you know it 's going to be a trip .
Negative	like its script , which nurses plot holes gaping enough to pilot an entire olympic swim team through , the characters in swimfan seem motivated by nothing short of dull , brain-deadening hangover .
Negative	after sitting through this sloppy , made-for-movie comedy special , it makes me wonder if lawrence hates criticism so much that he refuses to evaluate his own work .
Positive	when all is said and done , she loves them to pieces -- and so , i trust , will you .
Negative	not only does leblanc make one spectacularly ugly-looking broad , but he appears miserable throughout as he swaggers through his scenes .
Positive	a lovely film for the holiday season .
Negative	sheridan seems terrified of the book 's irreverent energy , and scotches most of its élan , humor , bile , and irony .
Positive	the rare movie that 's as crisp and to the point as the novel on which it 's based .
Positive	sweet home alabama is n't going to win any academy awards , but this date-night diversion will definitely win some hearts .
Negative	an awful snooze .
Positive	like the best of godard 's movies ... it is visually ravishing , penetrating , impenetrable .
Negative	an empty shell of an epic rather than the real deal .
Negative	while solondz tries and tries hard , storytelling fails to provide much more insight than the inside column of a torn book jacket .
Negative	as in aimless , arduous , and arbitrary .
Positive	borrows a bit from the classics `` wait until dark '' and `` extremities '' ... but in terms of its style , the movie is in a class by itself .
Positive	but it 's surprisingly harmless .
Positive	with an unusual protagonist -lrb- a kilt-wearing jackson -rrb- and subject matter , the improbable `` formula 51 '' is somewhat entertaining , but it could have been much stronger .
Positive	samuel l. jackson is one of the best actors there is .
Positive	the wild thornberrys movie has all the sibling rivalry and general family chaos to which anyone can relate .
Negative	a chiller resolutely without chills .
Positive	my big fat greek wedding is not only the best date movie of the year , it 's also a -- dare i say it twice -- delightfully charming -- and totally american , i might add -- slice of comedic bliss .
Positive	this is a stunning film , a one-of-a-kind tour de force .
Negative	the emotional overload of female angst irreparably drags the film down .
Positive	the world needs more filmmakers with passionate enthusiasms like martin scorsese .
Negative	one of these days hollywood will come up with an original idea for a teen movie , but until then there 's always these rehashes to feed to the younger generations .
Negative	it finds no way to entertain or inspire its viewers .
Positive	a funny , triumphant , and moving documentary .
Negative	the author 's devotees will probably find it fascinating ; others may find it baffling .
Positive	children , christian or otherwise , deserve to hear the full story of jonah 's despair -- in all its agonizing , catch-22 glory -- even if they spend years trying to comprehend it .
Positive	another entertaining romp from robert rodriguez .
Negative	full frontal had no effect and elicited no sympathies for any of the characters .
Positive	a film with almost as many delights for adults as there are for children and dog lovers .
Negative	otherwise , this could be a passable date film .
Negative	the movie 's messages are quite admirable , but the story is just too clichéd and too often strains credulity .
Negative	no amount of arty theorizing -- the special effects are ` german-expressionist , ' according to the press notes -- can render it anything but laughable .
Positive	ramsay and morton fill this character study with poetic force and buoyant feeling .
Positive	by halfway through this picture i was beginning to hate it , and , of course , feeling guilty for it ... then , miracle of miracles , the movie does a flip-flop .
Positive	it 's truly awful and heartbreaking subject matter , but one whose lessons are well worth revisiting as many times as possible .
Positive	the fourth `` pokemon '' is a diverting -- if predictable -- adventure suitable for a matinee , with a message that cautions children about disturbing the world 's delicate ecological balance .
Positive	while the film is not entirely successful , it still manages to string together enough charming moments to work .
Positive	vividly conveys the passion , creativity , and fearlessness of one of mexico 's most colorful and controversial artists -- a captivating drama that will speak to the nonconformist in us all .
Positive	alternates between deadpan comedy and heartbreaking loneliness and is n't afraid to provoke introspection in both its characters and its audience .
Negative	it goes on for too long and bogs down in a surfeit of characters and unnecessary subplots .
Negative	woody , what happened ?
Negative	a so-so , made-for-tv something posing as a real movie .
Negative	humor in i spy is so anemic .
Positive	it 's been done before but never so vividly or with so much passion .
Negative	it dabbles all around , never gaining much momentum .
Negative	such a bad movie that its luckiest viewers will be seated next to one of those ignorant pinheads who talk throughout the show .
Positive	-lrb- allen 's -rrb- best works understand why snobbery is a better satiric target than middle-america diversions could ever be .
Positive	with an obvious rapport with her actors and a striking style behind the camera , hélène angel is definitely a director to watch .
Negative	every joke is repeated at least four times .
Negative	you can not guess why the cast and crew did n't sign a pact to burn the negative and the script and pretend the whole thing never existed .
Negative	elegantly crafted but emotionally cold , a puzzle whose intricate construction one can admire but is difficult to connect with on any deeper level .
Negative	good-looking but relentlessly lowbrow outing plays like clueless does south fork .
Negative	strictly a ` guy 's film ' in the worst sense of the expression .
Positive	jeffs has created a breathtakingly assured and stylish work of spare dialogue and acute expressiveness .
Negative	feels shrill , simple and soapy .
Positive	promises is a compelling piece that demonstrates just how well children can be trained to live out and carry on their parents ' anguish .
Negative	ah , yes , that would be me : fighting off the urge to doze .
Negative	nothing happens , and it happens to flat characters .
Negative	though impostor deviously adopts the guise of a modern motion picture , it too is a bomb .
Positive	a timely look back at civil disobedience , anti-war movements and the power of strong voices .
Positive	like all great films about a life you never knew existed , it offers much to absorb and even more to think about after the final frame .
Positive	the 3-d vistas from orbit , with the space station suspended like a huge set of wind chimes over the great blue globe , are stanzas of breathtaking , awe-inspiring visual poetry .
Negative	... most viewers will wish there had been more of the `` queen '' and less of the `` damned . ''
Negative	the code talkers deserved better than a hollow tribute .
Positive	with an unflappable air of decadent urbanity , everett remains a perfect wildean actor , and a relaxed firth displays impeccable comic skill .
Negative	a lightweight , uneven action comedy that freely mingles french , japanese and hollywood cultures .
Positive	almodovar is an imaginative teacher of emotional intelligence in this engaging film about two men who discover what william james once called ` the gift of tears . '
Negative	i suspect that there are more interesting ways of dealing with the subject .
Positive	high drama , disney-style - a wing and a prayer and a hunky has-been pursuing his castle in the sky .
Positive	the sentimental script has problems , but the actors pick up the slack .
Negative	full of bland hotels , highways , parking lots , with some glimpses of nature and family warmth , time out is a discreet moan of despair about entrapment in the maze of modern life .
Negative	one of those films that started with a great premise and then just fell apart .
Negative	no better or worse than ` truth or consequences , n.m. ' or any other interchangeable actioner with imbecilic mafia toolbags botching a routine assignment in a western backwater .
Negative	a potentially good comic premise and excellent cast are terribly wasted .
Negative	the french director has turned out nearly 21\/2 hours of unfocused , excruciatingly tedious cinema that , half an hour in , starts making water torture seem appealing .
Negative	these guys seem great to knock back a beer with but they 're simply not funny performers .
Negative	abysmally pathetic
Positive	a fine , rousing , g-rated family film , aimed mainly at little kids but with plenty of entertainment value to keep grown-ups from squirming in their seats .
Negative	plodding , poorly written , murky and weakly acted , the picture feels as if everyone making it lost their movie mojo .
Negative	lots of effort and intelligence are on display but in execution it is all awkward , static , and lifeless rumblings .
Positive	cineasts will revel in those visual in-jokes , as in the film 's verbal pokes at everything from the likes of miramax chief harvey weinstein 's bluff personal style to the stylistic rigors of denmark 's dogma movement .
Positive	to call this one an eventual cult classic would be an understatement , and woe is the horror fan who opts to overlook this goofily endearing and well-lensed gorefest .
Positive	you 're not merely watching history , you 're engulfed by it .
Negative	if there was ever a movie where the upbeat ending feels like a copout , this is the one .
Negative	like the hanks character , he 's a slow study : the action is stilted and the tabloid energy embalmed .
Negative	true to its animatronic roots : ... as stiff , ponderous and charmless as a mechanical apparatus ... ` the country bears ' should never have been brought out of hibernation .
Positive	terrific casting and solid execution give all three stories life .
Positive	this movie may not have the highest production values you 've ever seen , but it 's the work of an artist , one whose view of america , history and the awkwardness of human life is generous and deep .
Positive	all in all , brown sugar is a satisfying well-made romantic comedy that 's both charming and well acted .
Negative	knockaround guys plays like a student film by two guys who desperately want to be quentin tarantino when they grow up .
Positive	mr. koshashvili is a director to watch .
Negative	whatever the movie 's sentimental , hypocritical lessons about sexism , its true colors come out in various wet t-shirt and shower scenes .
Negative	solondz is so intent on hammering home his message that he forgets to make it entertaining .
Positive	a sobering and powerful documentary about the most severe kind of personal loss : rejection by one 's mother .
Negative	a beautifully shot but dull and ankle-deep ` epic . '
Negative	it 's so downbeat and nearly humorless that it becomes a chore to sit through -- despite some first-rate performances by its lead .
Negative	until its final minutes this is a perceptive study of two families in crisis -- and of two girls whose friendship is severely tested by bad luck and their own immaturity .
Negative	constantly slips from the grasp of its maker .
Negative	queen of the damned is too long with too little going on .
Positive	you never know where changing lanes is going to take you but it 's a heck of a ride .
Negative	eight legged freaks ?
Positive	parts seem like they were lifted from terry gilliam 's subconscious , pressed through kafka 's meat grinder and into buñuel 's casings
Positive	intriguing and stylish .
Negative	tartakovsky 's team has some freakish powers of visual charm , but the five writers slip into the modern rut of narrative banality .
Negative	friday after next is a lot more bluster than bite .
Negative	an opportunity missed .
Negative	shallow , noisy and pretentious .
Positive	some of the most inventive silliness you are likely to witness in a movie theatre for some time .
Positive	it 's surprisingly decent , particularly for a tenth installment in a series .
Positive	it 's a talking head documentary , but a great one .
Negative	cassavetes thinks he 's making dog day afternoon with a cause , but all he 's done is to reduce everything he touches to a shrill , didactic cartoon .
Positive	the gorgeously elaborate continuation of `` the lord of the rings '' trilogy is so huge that a column of words can not adequately describe co-writer\/director peter jackson 's expanded vision of j.r.r. tolkien 's middle-earth .
Negative	for most movies , 84 minutes is short , but this one feels like a life sentence .
Positive	the observations of this social\/economic\/urban environment are canny and spiced with irony .
Negative	but unless you 're an absolute raving star wars junkie , it is n't much fun .
Positive	those moviegoers who would automatically bypass a hip-hop documentary should give `` scratch '' a second look .
Negative	a fan film that for the uninitiated plays better on video with the sound turned down .
Positive	scooby doo is surely everything its fans are hoping it will be , and in that sense is a movie that deserves recommendation .
Negative	the project 's filmmakers forgot to include anything even halfway scary as they poorly rejigger fatal attraction into a high school setting .
Positive	as they used to say in the 1950s sci-fi movies , signs is a tribute to shyamalan 's gifts , which are such that we 'll keep watching the skies for his next project .
Negative	hip-hop rarely comes alive as its own fire-breathing entity in this picture .
Positive	a little uneven to be the cat 's meow , but it 's good enough to be the purr .
Negative	unfortunately , it 's also not very good .
Negative	a determined , ennui-hobbled slog that really does n't have much to say beyond the news flash that loneliness can make people act weird .
Negative	an alternately raucous and sappy ethnic sitcom ... you 'd be wise to send your regrets .
Negative	any rock pile will do for a set .
Negative	the following things are not at all entertaining : the bad sound , the lack of climax and , worst of all , watching seinfeld -lrb- who is also one of the film 's producers -rrb- do everything he can to look like a good guy .
Negative	it 's surprisingly bland despite the heavy doses of weird performances and direction .
Positive	standing by yourself is haunting ... -lrb- it 's -rrb- what punk rock music used to be , and what the video medium could use more of : spirit , perception , conviction .
Positive	less an examination of neo-nazism than a probe into the nature of faith itself .
Negative	depressingly thin and exhaustingly contrived .
Negative	although the sequel has all the outward elements of the original , the first film 's lovely flakiness is gone , replaced by the forced funniness found in the dullest kiddie flicks .
Positive	eyre is on his way to becoming the american indian spike lee .
Negative	it never plays as dramatic even when dramatic things happen to people .
Negative	the superior plotline is n't quite enough to drag along the dead -lrb- water -rrb- weight of the other .
Negative	although purportedly a study in modern alienation , it 's really little more than a particularly slanted , gay s\/m fantasy , enervating and deadeningly drawn-out .
Negative	kapur fails to give his audience a single character worth rooting for -lrb- or worth rooting against , for that matter -rrb- .
Positive	this is a movie full of grace and , ultimately , hope .
Negative	slap me , i saw this movie .
Negative	it drowns in sap .
Positive	an engrossing portrait of uncompromising artists trying to create something original against the backdrop of a corporate music industry that only seems to care about the bottom line .
Negative	the dramatic scenes are frequently unintentionally funny , and the action sequences -- clearly the main event -- are surprisingly uninvolving .
Negative	being unique does n't necessarily equate to being good , no matter how admirably the filmmakers have gone for broke .
Negative	its simplicity puts an exclamation point on the fact that this is n't something to be taken seriously , but it also wrecks any chance of the movie rising above similar fare .
Negative	... while certainly clever in spots , this too-long , spoofy update of shakespeare 's macbeth does n't sustain a high enough level of invention .
Negative	the movie is n't painfully bad , something to be ` fully experienced ' ; it 's just tediously bad , something to be fully forgotten .
Negative	a lame comedy .
Positive	a movie that sends you out of the theater feeling like you 've actually spent time living in another community .
Positive	formuliac , but fun .
Negative	there 's something unintentionally comic in the film 's drumbeat about authenticity , given the stale plot and pornographic way the film revels in swank apartments , clothes and parties .
Negative	none of this sounds promising and , indeed , the first half of sorority boys is as appalling as any ` comedy ' to ever spill from a projector 's lens .
Positive	beautifully reclaiming the story of carmen and recreating it an in an african idiom .
Negative	bears about as much resemblance to the experiences of most battered women as spider-man does to the experiences of most teenagers .
Negative	the whole film has this sneaky feel to it -- as if the director is trying to dupe the viewer into taking it all as very important simply because the movie is ugly to look at and not a hollywood product .
Positive	the stars may be college kids , but the subject matter is as adult as you can get : the temptations of the flesh are unleashed by a slightly crazed , overtly determined young woman and a one-night swim turns into an ocean of trouble .
Negative	nothing wrong with performances here , but the whiney characters bugged me .
Negative	the film never gets over its own investment in conventional arrangements , in terms of love , age , gender , race , and class .
Positive	australia : land beyond time is an enjoyable big movie primarily because australia is a weirdly beautiful place .
Positive	you will likely prefer to keep on watching .
Negative	murphy and wilson actually make a pretty good team ... but the project surrounding them is distressingly rote .
Negative	like a can of 2-day old coke .
Positive	entirely suspenseful , extremely well-paced and ultimately ... dare i say , entertaining !
Positive	spectacularly beautiful , not to mention mysterious , sensual , emotionally intense , and replete with virtuoso throat-singing .
Positive	smart and alert , thirteen conversations about one thing is a small gem .
Positive	an amused indictment of jaglom 's own profession .
Positive	maintains your interest until the end and even leaves you with a few lingering animated thoughts .
Positive	the first bond movie in ages that is n't fake fun .
Negative	a clumsily manufactured exploitation flick , a style-free exercise in manipulation and mayhem .
Positive	this is dicaprio 's best performance in anything ever , and easily the most watchable film of the year .
Positive	there is a beautiful , aching sadness to it all .
Positive	campanella gets the tone just right -- funny in the middle of sad in the middle of hopeful .
Positive	elaborate special effects take centre screen , so that the human story is pushed to one side .
Positive	even during the climactic hourlong cricket match , boredom never takes hold .
Positive	implicitly acknowledges and celebrates the glorious chicanery and self-delusion of this most american of businesses , and for that reason it may be the most oddly honest hollywood document of all .
Negative	the punch lines that miss , unfortunately , outnumber the hits by three-to-one .
Positive	passion , melodrama , sorrow , laugther , and tears cascade over the screen effortlessly ...
Negative	in other words , it 's badder than bad .
Positive	a wonderfully warm human drama that remains vividly in memory long after viewing
Negative	the only camouflage carvey should now be considering is a paper bag to wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers .
Positive	claude chabrol 's camera has a way of gently swaying back and forth as it cradles its characters , veiling tension beneath otherwise tender movements .
Positive	damon brings the proper conviction to his role as -lrb- jason bourne -rrb- .
Negative	it merely indulges in the worst elements of all of them .
Positive	the film is insightful about kissinger 's background and history .
Positive	` drumline ' shows a level of young , black manhood that is funny , touching , smart and complicated .
Negative	the only surprise is that heavyweights joel silver and robert zemeckis agreed to produce this ; i assume the director has pictures of them cavorting in ladies ' underwear .
Positive	assured , vital and well wrought , the film is , arguably , the most accomplished work to date from hong kong 's versatile stanley kwan .
Negative	this story of unrequited love does n't sustain interest beyond the first half-hour .
Positive	a harrowing account of a psychological breakdown .
Negative	paul cox needed to show it .
Positive	a little melodramatic , but with enough hope to keep you engaged .
Positive	-lrb- danny huston gives -rrb- an astounding performance that deftly , gradually reveals a real human soul buried beneath a spellbinding serpent 's smirk .
Negative	irwin and his director never come up with an adequate reason why we should pay money for what we can get on television for free .
Positive	stands as a document of what it felt like to be a new yorker -- or , really , to be a human being -- in the weeks after 9\/11 .
Negative	this is the kind of movie where the big scene is a man shot out of a cannon into a vat of ice cream .
Negative	loud , silly , stupid and pointless .
Negative	well , this movie proves you wrong on both counts .
Negative	no surprises .
Positive	it 's funny and human and really pretty damned wonderful , all at once .
Positive	holofcener rejects patent solutions to dramatize life 's messiness from inside out , in all its strange quirks .
Negative	-lrb- creates -rrb- the worst kind of mythologizing , the kind that sacrifices real heroism and abject suffering for melodrama .
Negative	though there are many tense scenes in trapped , they prove more distressing than suspenseful .
Negative	thumbs down .
Positive	payne constructs a hilarious ode to middle america and middle age with this unlikely odyssey , featuring a pathetic , endearing hero who is all too human .
Negative	the film 's trailer also looked like crap , so crap is what i was expecting .
Positive	unlike most anime , whose most ardent fans outside japan seem to be introverted young men with fantasy fetishes , metropolis never seems hopelessly juvenile .
Positive	it 's a masterpiece .
Negative	toward the end sum of all fears morphs into a mundane '70s disaster flick .
Negative	directed without the expected flair or imagination by hong kong master john woo , windtalkers airs just about every cliche in the war movie compendium across its indulgent two-hour-and-fifteen-minute length .
Positive	bluer than the atlantic and more biologically detailed than an autopsy , the movie ... is , also , frequently hilarious .
Negative	` in this poor remake of such a well loved classic , parker exposes the limitations of his skill and the basic flaws in his vision . '
Negative	green ruins every single scene he 's in , and the film , while it 's not completely wreaked , is seriously compromised by that .
Negative	a depraved , incoherent , instantly disposable piece of hackery .
Positive	the way home is an ode to unconditional love and compassion garnered from years of seeing it all , a condition only the old are privy to , and ... often misconstrued as weakness .
Positive	even at its worst , it 's not half-bad .
Positive	gosling creates a staggeringly compelling character , a young man whose sharp intellect is at the very root of his contradictory , self-hating , self-destructive ways .
Negative	-lrb- tries -rrb- to parody a genre that 's already a joke in the united states .
Negative	this would-be ` james bond for the extreme generation ' pic is one big , dumb action movie .
Negative	it 's hard to pity the ` plain ' girl who becomes a ravishing waif after applying a smear of lip-gloss .
Positive	it may also be the best sex comedy about environmental pollution ever made .
Positive	a pretty decent kid-pleasing , tolerable-to-adults lark of a movie .
Negative	seagal is painfully foolish in trying to hold onto what 's left of his passe ' chopsocky glory .
Negative	swims in mediocrity , sticking its head up for a breath of fresh air now and then .
Positive	likely to have decades of life as a classic movie franchise ?
Negative	noyce 's greatest mistake is thinking that we needed sweeping , dramatic , hollywood moments to keep us
Positive	cedar somewhat defuses this provocative theme by submerging it in a hoary love triangle .
Positive	a winning comedy with its wry observations about long-lived friendships and the ways in which we all lose track of ourselves by trying to please others .
Negative	cherish would 've worked a lot better had it been a short film .
Negative	a movie to forget
Positive	rife with the rueful , wry humor springing out of yiddish culture and language .
Positive	charlotte sometimes is a gem .
Positive	first-time writer-director dylan kidd also has a good ear for dialogue , and the characters sound like real people .
Positive	although mainstream american movies tend to exploit the familiar , every once in a while a film arrives from the margin that gives viewers a chance to learn , to grow , to travel .
Positive	a crisp psychological drama -lrb- and -rrb- a fascinating little thriller that would have been perfect for an old `` twilight zone '' episode .
Negative	although disney follows its standard formula in this animated adventure , it feels more forced than usual .
Positive	a sloppy , amusing comedy that proceeds from a stunningly unoriginal premise .
Positive	a solid , psychological action film from hong kong .
Negative	like a comedian who starts off promisingly but then proceeds to flop , comedian runs out of steam after a half hour .
Positive	a cultural wildcard experience : wacky , different , unusual , even nutty .
Negative	its premise is smart , but the execution is pretty weary .
Negative	the things this movie tries to get the audience to buy just wo n't fly with most intelligent viewers .
Negative	not once does it come close to being exciting .
Positive	the film 's strength is n't in its details , but in the larger picture it paints - of a culture in conflict with itself , with the thin veneer of nationalism that covers our deepest , media-soaked fears .
Negative	while it is welcome to see a chinese film depict a homosexual relationship in a mature and frank fashion , lan yu never catches dramatic fire .
Negative	a thriller without thrills and a mystery devoid of urgent questions .
Negative	i am more offended by his lack of faith in his audience than by anything on display here .
Negative	... blade ii is still top-heavy with blazing guns , cheatfully filmed martial arts , disintegrating bloodsucker computer effects and jagged camera moves that serve no other purpose than to call attention to themselves .
Positive	chaiken ably balances real-time rhythms with propulsive incident .
Positive	the beauty of the piece is that it counts heart as important as humor .
Positive	one of recent memory 's most thoughtful films about art , ethics , and the cost of moral compromise .
Positive	reggio and glass put on an intoxicating show .
Positive	a gripping documentary that reveals how deep the antagonism lies in war-torn jerusalem .
Negative	jackass is a vulgar and cheap-looking version of candid camera staged for the marquis de sade set .
Negative	no amount of burning , blasting , stabbing , and shooting can hide a weak script .
Positive	mazel tov to a film about a family 's joyous life acting on the yiddish stage .
Negative	the problem with all of this : it 's not really funny .
Positive	as hannibal would say , yes , ` it 's like having an old friend for dinner ' .
Positive	it 's a spectacular performance - ahem , we hope it 's only acting .
Negative	cloaks a familiar anti-feminist equation -lrb- career - kids = misery -rrb- in tiresome romantic-comedy duds .
Negative	a visually flashy but narratively opaque and emotionally vapid exercise in style and mystification .
