Entity	What product does `` Mrs. Olsen '' promote ?
Entity	What is a camel hair brush actually made out of ?
Description	Why is Jane Goodall famous ?
Human	Who delivered his last newscast on March 6 , 1981 ?
Numeric	What is the population of Japan ?
Entity	What does the method called `` cold fusion '' create ?
Numeric	What is the average weight for a man ?
Entity	What species is a colt ?
Description	How can I look up someone 's E-mail address on the Internet ?
Entity	Who were John F. Kennedy 's dogs ?
Description	What does laser stand for ?
Entity	What ocean liner burned and sank in Hong Kong harbor ?
Entity	How do you say I love you in Spanish ?
Numeric	When was John D. Rockefeller born ?
Human	What baseball great plugged Mr. Coffee ?
Numeric	What is the most number of goals scored by a single team in an NHL hockey game ?
Location	What country is home to Heineken beer ?
Numeric	How many Superbowls have the ers won ?
Human	Who was the first President to appoint a woman to head a cabinet ?
Entity	What is the dot on an the letter i called ?
Description	Why does a wheel , e.g. a car tire , appear to spin in the opposite direction as it slows down ?
Numeric	How many chairs are shown in Vincent Van Gogh 's 188 work The Artist 's Room in Arles ?
Numeric	When was `` the Great Depression '' ?
Entity	Name four famous cartoon cats .
Entity	What beer is ` rockin ' America ? ''
Human	What American won the world Grand Prix driving championship in 1978 ?
Human	Who lives at 39 Stone Canyon Way ?
Numeric	How many times more than 3
Entity	What John Steinbeck novel portrays the Joad family , driven from the Oklahoma dustbowl ?
Entity	What are the rites accompanying the circumcision of a newly born-child in Judaism called ?
Entity	What are the 28 tenses in the English language ?
Human	What French designer declared : `` The jean is the destructor ! It is a dictator ! It is destroying creativity. The jean must be stopped ! '' ?
Numeric	What year did Charles Dicken die ?
Human	What 's the supreme policy-making bureau of the Soviet Communist Party ?
Description	What is a gandy dancer ?
Human	What store does Martha Stewart advertise for ?
Description	What are the limits to `` self-defense ? ''
Human	What enigmatic U.S. vice president was once tried and acquitted for treason in a plot to set up his own independent empire in the West ?
Entity	What does the policeman become in the Canadian edition of Monopoly ?
Entity	What animal migrates the farthest ?
Human	What manufacturers are there in Texas ?
Numeric	How many stars are there in Big Dipper ?
Human	What is the occupation of Nicholas Cage ?
Numeric	What is the average time to kiss somene ?
Location	What city is the Kentucky Horse Park near ?
Numeric	How big is Australia ?
Numeric	How many hostages were killed in the Entebbe raid ?
Human	What actress 's autobiography is titled Shelley : Also Known as Shirley ?
Entity	What kind of suit did true hepcats wear in 1942 ?
Location	Where can I read about Abraham Lincoln ?
Human	What baseball player was walked the most times ?
Entity	At Christmas time , what is the traditional thing to do under the mistletoe ?
Human	Who is Johnny Carson ?
Numeric	How much will gas be taxed in California by the year 2000 ?
Entity	What film was based on the play Everybody Comes to Rick 's ?
Entity	What drink is made up of rum , coconut milk and pineapple ?
Description	How do you write a correct critical analysis of a poem ?
Location	What U.S. state is Dixville Notch in ?
Entity	What war did the Potsdam Conference follow ?
Human	Name the various costumed personas of Dr. Henry Pym .
Numeric	When will the millennium officially begin ?
Description	What are the cookies in Internet ?
Numeric	When did Iraqi troops invade Kuwait ?
Location	What county is Chicago in ?
Human	What author of the Days of Our Lives Cookbook signed on in 198 as Liz Chandler in TV 's Days of Our Lives ?
Entity	What 1981 Candice Bergen-Jacqueline Bisset movie was a remake of 1943 's Old Acquaintance ?
Description	What does the name `` Sabrina '' mean ?
Human	Who sings the song `` Drink to me with thine eyes '' by Ben Johnson ?
Location	What city is served by McCarren Airport ?
Location	What city is Logan Airport in ?
Human	What people make up half the Soviet Union 's population ?
Numeric	What is the estimated total U.S. whitetail deer population ?
Human	What is the name of the woman who was with John Belushi when he died ?
Human	Name the organization that is presided by a Security Council .
Abbreviation	What does CPR stand for ?
Numeric	When did Charles Lindbergh die ?
Description	How does a glacier form ?
Human	Who was Picasso ?
Entity	What animal dined on bread and oysters with a carpenter ?
Entity	What 's a `` Drinker respirator '' better known as ?
Description	What is the difference between jazz and blues ?
Entity	What is the name of David Letterman 's dog ?
Description	What are the Poconos ?
Description	How is plastic made ?
Location	What part of Britain comprises the Highlands , Central Lowlands , and Southern Uplands ?
Description	How can anyone tell if a female had sexual intercourse ?
Numeric	How fast is a 45Mhz processor ?
Numeric	How fast is light ?
Numeric	How many URL extensions are there ? and what are they ?
Location	What was the birthplace of Edgar Allen Poe ?
Human	What President-to-be was the first member of Congress to enlist following the attack on Pearl Harbor ?
Entity	What was the name of the sitcom that Alyssa Milano starred in with Tony Danza ?
Location	Where was Richard Nixon when Gerald Ford became president ?
Description	What is a rhomboideus minor ?
Location	Where is the Kentucky Horse Park ?
Description	How do I know if I 'm jealous of someone ?
Numeric	How many American soldiers remain unaccounted from the Vietnam war ?
Human	What is the real name of the singer , Madonna ?
Human	Who invented the electric guitar ?
Numeric	What year did Degas create the bronze sculpture , `` Fourth Position Front ? ''
Numeric	How many people are taller than 7 feet ?
Entity	What film did Louise Fletcher win the best actress Oscar for ?
Numeric	The Olympic Games in which year allowed Nadia Comaneci to become popular ?
Numeric	What is the death toll of people dying from tuberculosis ?
Human	Who created Dennis the Menace ?
Location	Where are the leading medical groups specializing in lung diseases ?
Location	What California bridge was Don Brown the first to cross , on May 27 , 1937 ?
Entity	What eating utensils are used for handicapped kids ?
Description	Shea and Gould closed their Los Angeles office for what reason ?
Abbreviation	When reading classified ads , what does EENTY : other stand for ?
Human	What does Nicholas Cage do for a living ?
Entity	What are the top vegetable crops in the world ?
Human	Who served as inspiration for the schoolteacher portrayed by Robin Williams in `` Dead Poets Society '' ?
Human	Who was the first actress to appear on a postage stamp ?
Description	Why do horseshoes bring luck ?
Description	What is a swatch ?
Description	What exactly is the purpose of the anteater ?
Description	How do I e-mail someone at aol.com from yahoo.com ?
Human	What high school does Archie attend ?
Entity	What is the name given to a group of geese ?
Location	What are some good fractal web sites ?
Description	How do I increase my biceps ' size ?
Human	Who was the first American in space ?
Location	What country has been called The Queen of the Antilles ?
Numeric	How old is Stevie Wonder ?
Entity	What book is subtitled The Preservation of Favoured Races in the Struggle for Life ?
Entity	What does Salk vaccine prevent ?
Entity	What 's the name of a golf course in Myrtle Beach ?
Human	What is Larry King 's occupation ?
Location	What planet would you visit to see Bebrenia , Arcadia , and Amazonis ?
Human	What university fired Angela Davis ?
Numeric	What year did Hitler die ?
Entity	What part of their attire were `` pothooks '' to cowboys of the Old West ?
Entity	What was the non-fiction best-seller of 1952 , 1953 and 1954 ?
Entity	What 1966 boob tube bomb took astronauts back to prehistoric times ?
Location	Name the country of giants twelve times the size of man in `` Gulliver 's Travels . ''
Numeric	How many times has Harold Stassen announced a drive for the White House ?
Human	Rotary engines were manufactured by which company ?
Location	What country imposed the Berlin Blockade in 1948 ?
Description	What are chloroplasts ?
Numeric	When did Spain and Korea start ambassadorial relations ?
Entity	What are Halloween 's colors ?
Human	Who is the only prime minister of Canada to serve 22 years but not necessarily consecutively ?
Numeric	What day is known as the `` national day of prayer '' ?
Numeric	How many years did Shea & Gould practice law in Los Angeles ?
Entity	In which Kevin Costner movie did Sioux Indians play a role ?
Human	Who played the original Charlie 's Angels ?
Entity	What are the most albums sold by one artist or band ?
Human	What political party is Sinn Fein a part of ?
Location	Where is Mile High Stadium ?
Human	What was the name of the Titanic 's captain ?
Entity	What Frederick Forsyth novel chronicles the toppling of an African government by mercenaries ?
Numeric	How many sides does an obelisk have ?
Description	What is the nursery rhyme Rock-a-by Baby about ?
Human	What Hall of Fame pitcher started three World Series Games for the New York Yankees in 1962 ?
Human	What TV family sometimes buys eclairs from Nelson 's Bakery ?
Description	What is goulash ?
Human	Who 's the twin brother of the Greek goddess Artemis ?
Location	What was the only country you were allowed to drive into Israel from in 1979 ?
Location	What country was Kim Philby really working for ?
Abbreviation	What is LMDS ?
Location	What was known as the Spice Island ?
Description	What was archy , and mehitabel ?
Location	On what continent is Mozambique ?
Entity	What is the celtic symbol for `` life '' ?
Human	Who was the prophet of the Jewish people ?
Human	Who was the only U.S. President to wear a Nazi uniform ?
Description	How do you get a broken cork out of a bottle ?
Location	Where can I find out the top 1 singles ?
Human	Who is the director of intergovernmental affairs for the San Diego county ?
Numeric	What can you be fined for having a dog on a beach ?
Numeric	How many CDs has Garth Brooks sold ?
Entity	What is the name of a language spoken by the Sioux ?
Numeric	How many cubic feet of space does a gallon of water occupy ?
Human	Who was the first woman in space ?
Entity	What sign is the best love match for a horoscope sign ?
Location	What 's the capital of Monaco ?
Location	In what state was the first co-educational college established
Entity	What was organized as a Confederate veterans ' social club in Pulaski , in Tennessee , in 1866 ?
Human	Who makes the `` Die Hard '' car battery ?
Entity	Which drug is commonly used to treat AIDS ?
Numeric	What year did the Vietnam War end ?
Entity	What cards are bullets ?
Description	What was the rallying cry of the early American revolutionaries ?
Abbreviation	What is the abbreviated expression for the National Bureau of Investigation ?
Description	What are hook worms ?
Entity	The Jewish alphabet is called what ?
Location	What ocean surrounds the Madeira Islands ?
Description	What is an isthmus ?
Human	Which German president was pressured into appointing Hitler chancellor in 1933 ?
Location	What is the largest county in size in Massachusetts ?
Entity	What non-alcoholic syrup is made from pomegranate juice ?
Numeric	How much is Clara Peller being paid by Wendy 's to say `` Where 's the beef '' ?
Numeric	How far can you see ?
Entity	What is the fastest commercial automobile that can be bought in the US ?
Description	Why does a woman have to be a virgin to be a nun ?
Human	What President was assassinated by Charles J. Guiteau ?
Location	What European country 's monarchy was restored in 1975 ?
Description	How do boats float ?
Numeric	What does a teaspoon of matter weigh in a black hole ?
Description	What are the Valdez Principles ?
Description	What is the history of Valentine 's Day cards ?
Numeric	What is the recommended weight of a 15 year-old male that is 5 , 6 ?
Human	What French leader sold Louisiana to the United States ?
Entity	What is Shirley MacLaine known as ?
Location	What is the seafaring name for the southern tip of South America ?
Human	Who won the first World Series ?
Entity	What are the snakes of New England ?
Location	What river does the Grand Coulee Dam dam ?
Human	Who claims to have the greatest show on earth ?
Numeric	How many states have a lottery ?
Description	What caused Harry Houdini 's death ?
Numeric	How many frames does a disk camera shoot ?
Location	What is the largest city in the world ?
Location	What is the name of the highest mountain in Africa ?
Numeric	How many presidents have died on the 4th of July ?
Numeric	How much did a McDonald 's hamburger cost in 1963 ?
Human	Who directed Citizen Kane ?
Human	What businesses or agencies would do an employment verification ?
Description	How does a hydroelectric dam work ?
Human	Who led the Normans to victory in the Battle of Hastings ?
Human	What radio , TV and movie character did Jackie Gleason and William Bendix play ?
Location	What city was President William McKinley shot in ?
Numeric	How long does it take to travel from Tokyo to Niigata ?
Human	What was the name of `` The Muppets '' creator ?
Entity	What Broadway show introduced the song Some Enchanted Evening ?
Entity	What language is mostly spoken in Brazil ?
Entity	What Shakespeare play opens with the line : `` Now is the winter of our discontent.. . '' ?
Numeric	How deep is a fathom ?
Entity	Name the operating system that runs on IBM-compatible machines .
Human	What name did football 's New York Titans adopt in 1963 ?
Description	What is the definition of low island ?
Entity	What is kept in Fort Knox that is so valuable ?
Description	What is the difference between pop music and rock and roll ?
Description	How can you get rust stains out of clothing ?
Description	What is ethology ?
Numeric	How many games are played in a five-team round-robin tournament ?
Entity	What is a fear of glass ?
Human	Who asked you to do the Loco-Motion with her in 1962 ?
Numeric	How many chemical elements are there ?
Numeric	How many e-commerce companies are started every day ?
Entity	What does a deltiologist collect ?
Numeric	When did the use of `` the syringe '' first appear in medicinal history ?
Description	What does the double-O indicate in 007 ?
Numeric	How long does the average domesticated ferret live ?
Human	What is the best art and design school in the world ?
Human	Whose cupboard was bare ?
Human	What pillar of the Dutch Renaissance painted Aristotle Contemplating the Bust of Homer ?
Entity	What is the name of the largest water conservancy project in China ?
Entity	What Kennedy was married to Ethel ?
Human	What actor came to dinner in Guess Who 's Coming to Dinner ?
Description	Why did David Koresh ask the FBI for a word processor ?
Human	What actor was the first man to appear on the cover of McCall 's ?
Location	What are the top five oil-producing countries in the world ?
Human	What explorer was nicknamed Iberia 's Pilot ?
Location	Where are the busiest ports in the world ?
Description	What is the history of `` the toast '' ?
Human	Who has more DNA - a man or a woman ?
Human	What character narrates Treasure Island ?
Numeric	How much did Varian Associates try to sell its vacuum products division to the BOC group for ?
Entity	What is Dudley Do-Right 's horse 's name ?
Entity	What is a fear of passing high objects ?
Description	What is the literal meaning of `` D-DAY '' ?
Entity	What race is 1 , 137 miles long ?
Location	What arch can you see from the Place de la Concorde ?
Human	Name one of King Henry VIII 's wives .
Description	What is the feudal system ?
Description	What else has the swastika stood for ?
Entity	What kind of creatures are black , yellow , and brown bullheads ?
Description	Why do movie and TV stars get paid so much ?
Entity	What bird can swim but can 't fly ?
Entity	What Stephen King novel is set in a graveyard for pets ?
Numeric	What is the temperature today ?
Description	How can I register my website in Yahoo for free ?
Entity	What was the first Lifesaver flavor ?
Numeric	How much money can a person be fined for having a dog on a beach ?
Location	What lake is the source of the White Nile ?
Description	What is the difference between a college and a university ?
Human	What ISPs exist in the Caribbean ?
Human	Who invented television ?
Numeric	What is the busiest air travel season ?
Human	What Nobel laureate was expelled from the Philippines before the conference on East Timor ?
Entity	What is the high pitched sound that you hear in your ear every now and then , but then it goes away , after a while ?
Location	What country is Kosovo a part of ?
Description	What is the S&P 500 used for ?
Human	Which two inventors invented Post-its ?
Human	What is the oldest profession ?
Numeric	How many people have been Captain America ?
Description	How can I find a list of , fax and or email , addresses for human resource departments in Massachusetts ?
Human	Which member of Charlie 's Angels sang vocals for Josie and the Pussycats ?
Human	Which organization is the Security Council a part of ?
Numeric	How many years of schooling after highschool does it take to become a neurosurgeon ?
Description	What does appropriates money mean ?
Entity	What does Playboy title its `` continuing dialog on contemporary issues between Playboy and its readers '' ?
Description	What is a bone marrow transplant meant for ?
Description	How do Ouija Boards work ?
Location	What Russian seaport has a name meaning `` Lord of the East '' ?
Description	What is the English meaning of caliente ?
Location	What are the largest deserts in the world ?
Human	What was the previous name for the Commonwealth ?
Location	What country and western singer is known as The Silver Fox ?
Numeric	How loud is thunder ?
Location	What are the largest breweries in the world ?
Entity	What religion has the most members ?
Human	Who was Gerald Ford 's vice president ?
Description	How is the new Ford Econoline van F25 V1 engine ?
Description	Why are there 12 people on a jury in criminal cases ?
Numeric	How big is the Electoral College ?
Entity	What plants are found in an estuary ?
Location	What continent is Bolivia on ?
Entity	What are `` darning needles '' and `` horse stingers '' better known as ?
Numeric	How long was the TV mission of Star Trek 's Enterprise to be ?
Human	Who is the richest woman in the world ?
Description	What does the name Billie mean ?
Entity	What is a fear of punishment ?
Description	What is cosmology ?
Description	What is La Nina ?
Numeric	How long do you have to live in a community to vote ?
Location	What two countries are separated by the Bering Strait ?
Description	How can I find online spelling ?
Entity	What penalty space lies between Baltic Avenue and Reading Railroad on a Monopoly board ?
Numeric	What is the all-time stock high of Apple Computer , and where can I find this information ?
Entity	What 's the sequel to Alice 's Adventures in Wonderland ?
Numeric	How many miles of veins are in the circulatory system ?
Description	How do I tie a tie ?
Human	What was Marilyn Monroe 's real name ?
Numeric	How old is Bernadette Peters ?
Entity	What was the name of that popular song the Creeps sang ?
Human	Name a band which was famous in the 1960 's .
Human	Who were the `` filthiest people alive ? ''
Human	What dictator has the nickname `` El Maximo '' ?
Abbreviation	What does A&W of root beer fame stand for ?
Human	Who is the one Independent Member of Congress ?
Entity	What sport features slotbacks , tailbacks , and touchbacks ?
Numeric	How many disks does each player have in a four-handed game of Crokinole ?
Human	What was William F. Cody 's better-known name ?
Description	What is e-commerce ?
Location	Where did Sarge Steel get his metal hand ?
Human	What is her profession ?
Description	What do I need to learn to design web pages ?
Human	Which company created the Internet browser Mosaic ?
Numeric	How many children does Ray Davies of the Kinks have ?
Human	Who made Stonehenge ?
Human	Who were the head writers for the Smothers Brothers Comedy Hour ?
Location	Where is it planned to berth the merchant ship , Lane Victory , which Merchant Marine veterans are converting into a floating museum ?
Description	What are the Twin Cities ?
Location	Where are diamonds mined ?
Entity	What are the most common elements in seawater ?
Location	What country claimed Rubens , Van Dyck and Bruegel as citizens ?
Human	What famous singing cowboy owns the California Angels baseball team ?
Location	Where can I find info on Alexander Mackenzie ?
Human	What Civil War general wreaked havoc on the south by marching through Georgia on his way to the sea ?
Entity	What Boris Pasternak book sold 5 , 0 copies to become the fiction best-seller of 1958 ?
Location	What South Korean city is served by Kimpo International Airport ?
Description	What was the claim to fame of King Camp Gillette ?
Location	Where did the Mayan Indians live ?
Description	How did the 7th inning stretch get started ?
Human	What National Basketball Association superstar told his story in Giant Steps ?
Entity	What is a fear of cholera ?
Description	What was the verdict in the trial of Lizzie Borden ?
Location	Where are there aborigines ?
Numeric	What time of year has the most air travel ?
Entity	What English word has the most letters ?
Entity	What is a softball made of ?
Location	Where can I find the status of my tax return ?
Description	What makes Black Hills , South Dakota a tourist attraction ?
Description	What was the effect of the Yalta Conference ?
Entity	What is a word whose letters can be rearranged to form a different word ?
Numeric	How many different vegetation zones are there ?
Numeric	In South Korea , how many American Soldiers are there ?
Human	Who was International Olympic Committee chairman at the 1936 Summer Games ?
Entity	What playing card symbolizes death ?
Numeric	What chapter of the Bible has the most verses ?
Entity	What class of animals makes up more than two-thirds of known species ?
Entity	What weapon did the crossed slits in English castles accommodate ?
Description	What is the `` Global Economy '' ?
Location	Where was Pythagoras born ?
Description	What is home banking ?
Description	What do Caroll Baker , Tammy Grimes , Debbie Reynolds , and Judy Garland all have in common ?
Description	What do players try to do when the music stops in a game of musical chairs ?
Entity	What did Walter Huston remove to perform in the movie The Treasure of the Sierra Madre ?
Location	What lake is Sheboygan on ?
Numeric	The Shea & Gould law firm had an office in L.A. for how many years ?
Description	How does rabies spread ?
Description	How is the element strontium purified ?
Numeric	What is the speed of the Mississippi River ?
Human	Who invented the game Scrabble ?
Description	How do I register a trade name in North Carolina ?
Numeric	When did CNN begin broadcasting ?
Description	What is an ecological niche ?
Numeric	How long would it take to get from Earth to Mars ?
Human	Name 11 famous martyrs .
Description	What is the origin of the candy cane at Christmas ?
Location	What are the biggest Indian airports ?
Location	Where can I find a case on Americans with Disabilities Act of 199 ?
Numeric	How many were in attendance at the Last Supper ?
Human	Who was William Henry Harrison ?
Description	What is paracetamol ?
Entity	What 's the main vegetable in vichyssoise ?
Human	What woman has carried the most multiple births , twins , triplets , etc. , ?
Human	Who claimed he killed 4 , 280 buffalo as food for the crew building the Kansas Pacific Railway ?
Numeric	How many quarters equal a pound ?
Description	What causes tuberculosis ?
Numeric	How many layers of yellow paint is a Faber Mongol pencil lucky enough to be sprayed with ?
Description	What are perfect tenses ?
Location	Where in the Americas is it only 47 miles from the Atlantic to the Pacific ?
Entity	What type of hunting are retrievers used for ?
Numeric	How fast must a spacecraft travel to escape Earth 's gravity ?
Numeric	What percentage of the silver production is done by independent silversmiths ?
Human	Who directed the first Woody Woodpecker cartoon ?
Human	Who declared : `` I am down on whores and I shan 't stop ripping them '' ?
Entity	What 1976 Deep Throat clone provides the leading lady with a second larynx ?
Numeric	How long does it take to hike the entire Appalachian Trail ?
Human	Who was the first person inducted into the U.S. Swimming Hall of Fame ?
Entity	What is another name for nearsightedness ?
Abbreviation	What does pH stand for ?
Entity	What can communications satellites offer yachts ?
Abbreviation	What does G.M.T. stand for ?
Location	What two European countries entered the War of American Independence against the British ?
Entity	What is the longest English word that can be formed using just the first row of letters on a typewriter ?
Human	Who was the first black to be head coach of a major league pro sports team ?
Description	What does the name ` Alexandra ' mean ?
Description	What is deconstructionism ?
Numeric	What percentage of all world tornados touch down in the US ?
Human	What 1920s cowboy star rode Tony the Wonder Horse ?
Entity	What color is `` ash '' ?
Entity	What generation am I in ?
Numeric	What is the average age of a member of the team that worked on the Manhatten Project ?
Human	Whose kidnaping was termed The Crime of the Century ?
Description	What is he doing now ?
Description	What happened to Pepsi Clear ?
Abbreviation	What does HIV stand for ?
Entity	What did Benny Carter play ?
Description	What is a philanthropist ?
Location	What U.S. city is The Queen of the Pacific ?
Description	How do I get a complete list of all the people that are living with the last name Kilvington ?
Description	How do you stop junk snail mail ?
Human	What was Mao 's second name ?
Location	What is the name of the largest city in Chile , South America ?
Location	What are all the rivers in Europe ?
Location	Where is Poe 's birthplace ?
Location	What bay sparkles next to Miami , Florida ?
Entity	What is a good book to read for people who hate to read ?
Location	Where is Dartmouth College ?
Entity	What keeps clouds in the air ?
Numeric	How much would it cost to purchase a 2-foot-square party tent , with sides , ?
Location	On what avenue is the original Saks department store located ?
Human	Who was the 15th century fire-and-brimstone monk who gained control of Florence but ended burnt at the stake ?
Description	What is the origin of the Christmas tree ?
Entity	What is a fear of everything ?
Human	Who was the actor who played Sam in the movie Casablanca ?
Entity	What is a female rabbit called ?
Human	What company 's logo is a `` W '' in a circle ?
Description	What can be done about snoring ?
Description	What are snowballs to a hot-rodder ?
Entity	What was the name of the Protestant revolt against the supremacy of the Pope ?
Description	What is witch hazel ?
Human	Who was President of Afghanistan in 1994 ?
Description	How do I find a snowboarding website ?
Location	What state does Martha Stewart live in ?
Entity	What is a fear of fish ?
Numeric	How many colleges are in Wyoming ?
Numeric	What is the federal minimum wage ?
Numeric	The Iraqis launched their attack on Kuwait on what day ?
Entity	What 's the common name for a Japanese dwarf tree ?
Numeric	How many spears are there on Kenya 's flag ?
Numeric	What are bottle caps with presidents ' pictures inside worth ?
Human	What World War II leader declared : `` The blow has been struck '' ?
Entity	Which hair care product told us `` hate that gray , wash it away '' ?
Description	What makes salt ?
Location	Where in the Bible does it tell about Jesus Christ 's brothers and sisters ?
Entity	What colors make up a rainbow ?
Entity	What became the biggest cash crop in the U.S. in 1983 , surpassing corn ?
Numeric	How much does a poodle weigh ?
Entity	What gender is not allowed to vote in Kuwait ?
Numeric	When will Jean Aeul publish her next book ?
Human	What was the name of the 187s Irish terrorist group in Pennsylvania mining areas ?
Description	How do they raise the cranes when building high-rise buildings ?
Entity	What is the most popular sports car color ?
Human	Who is King in Alley Oop 's home of Moo ?
Description	What is a pyrotechnic display ?
Human	Who was the author of the novel `` Far From the Madding Crowd '' ?
Human	What company is being bought by Yahoo and how much is the deal worth ?
Description	What is a bourdon tube ?
Human	Who plays the cop in the movie `` Kindergarten Cop '' ?
Human	What radio station did Paul Harvey work for ?
Entity	What does Knight Ridder publish ?
Location	Where is Webster University ?
Location	Where is the world championship sled dog race held each February ?
Human	What golfer has been called Ohio Fats and Blobbo ?
Description	What is Shalom ?
Human	Who was chosen to be the first black chairman of the military Joint Chiefs of Staff ?
Entity	What was the first ready-to-eat breakfast cereal ?
Human	What team did Babe Ruth play his first major league game for ?
Human	Who was Samuel Johnsons 's friend and biographer ?
Description	How do you reference a website ?
Description	What is the use of a 24-hour clock instead of a 12-hour clock ?
Numeric	When was Nostradamus born ?
Human	Who kept the most famous diary in the English language ?
Entity	What four-legged creature did a Cornell University study say would make man 's best companion in space ?
Entity	What is a fear of gravity ?
Human	Who was Quetzalcoatl ?
Human	What Japanese manufacturer is known for both its pianos and its motorcycles ?
Description	What is color ?
Location	Where can I get cotton textiles importer details ?
Human	What group included Abbey Hoffman , Jerry Rubin , and Tom Hayden ?
Entity	What food can I use to catch a possum ?
Human	Who is the superstar in rent-a-cars ?
Location	What is the name of the planet that the Ewoks live on ?
Entity	What was the Bridge of San Luis Rey made of ?
Human	What American naval officer broke Japan 's isolationist policy in 1853 ?
Entity	What bowl game began as an East-West contest between Michigan and Stanford in 192 ?
Numeric	How many calories are there in a Big Mac ?
Entity	What 's bottled in jeroboams ?
Description	What is an aurora ?
Location	What is the state nickname of Mississippi ?
Description	What do the names Neil , Mary , and Anthony mean ?
Entity	What was Jimmy Durante 's theme song ?
Description	What are the benefits of a rowing machine ?
Human	Who shared a New York City apartment with Roger Maris the year he hit 61 home runs ?
Location	What city gained renown for its pea-soup fogs ?
Location	Where do quality drinks begin ?
Location	What is the web address at which I can find the e-mail address of a member of the US House of Representatives ?
Entity	What Stephen Sondheim ballad ends : `` Well , maybe next year.. . '' ?
Numeric	How old was Lucille Ball when the show `` I Love Lucy '' premiered ?
Human	What toy company is the world 's No.1 maker of female apparel ?
Human	Who lived on the shores of the Gitchee Gumee River ?
Location	Where was `` I have fallen , and I can 't get up '' said first ?
Numeric	When was London 's Docklands Light Railway constructed ?
Location	What 's the northernmost U.S. state apart from Alaska ?
Numeric	How many types of dogs ' tails are there - three
Entity	What is a 2-sided object called ?
Location	What was the only country in the Western Hemisphere to join the Russian-led boycott of the 1984 Summer Olympics ?
Description	How can I call a friend in another country when I do not know the telephone number ?
Location	Which Latin American country is the largest ?
Numeric	How many lawyers are there in the state of New Jersey ?
Description	How did Lee Harvey Oswald purchase his rifle ?
Entity	What is the alphabet for Latin ?
Location	What country was Sir Edmund Hillary born in ?
Human	Who was Thucydides ?
Location	What country boasts Cawdor Castle , Glamis Castle , and Blair Castle ?
Location	What country will hit the year 2 first ?
Numeric	When were fish first believed to be found on earth ?
Entity	What were the names of the three ships used by Columbus ?
Location	What is the most populated city in the world ?
Location	What nationality is Ileana Cotrubas ?
Description	What is the purpose of BIOS ?
Numeric	How long does James Bond like his eggs boiled ?
Location	Where is Rider College ?
Human	Who turned all he touched to gold ?
Human	Who created the monster in Mary Shelley 's novel Frankenstein ?
Location	What sprawling U.S. state boasts the most airports ?
Description	What is the origin of `` jiggy '' as in getting jiggy with it ?
Numeric	How many people in the world speak French ?
Entity	What 's the most popular form of bridge ?
Human	Who is Samuel F. Pickering ?
Human	What is Steve Rogers 's profession when he 's not Captain America ?
Entity	What Leon Uris novel dealt with the Russian capture of Berlin ?
Numeric	When did Nostradamus believe World War III would begin ?
Numeric	How long does a human live ?
Human	What company uses the unfamiliar faces of its celebrity spokespeople to promote the use of its product ?
Location	Where can I learn about Samuel Gompers ?
Numeric	How many pins are used in skittles ?
Description	What is capitalism according to Max Weber ?
Location	Where was Tesla born ?
Entity	What English word contains the most letters ?
Numeric	In what year did they build the Berlin Wall ?
Entity	Name a tiger that is extinct .
Numeric	How much did Manchester United spend on players in 1993 ?
Numeric	How deep is a fathom ?
Location	Where did the Japanese Imperial Forces surrender to end WWII ?
Numeric	How tall is the replica of the Matterhorn at Disneyland ?
Entity	What non-mechanical sport achieves the highest speeds ?
Description	Define Spumante .
Description	What is Garry Kasparov famous for ?
Numeric	What are the chances of pregnacy if the penis does not penetrate the vagina ?
Human	What was Fred Astaire 's dancing partner 's name ?
Human	Who invented basketball ?
Numeric	How many quarts of whole milk is needed to make one pound of butter ?
Human	Who said of Super Bowl III in 1969 : `` We 'll win- I guarantee it '' ?
Location	What is the nickname for the state of Mississippi ?
Entity	What rabbit got its name because its ears resembled those of a jackass ?
Human	Who did Dita Beard work for ?
Entity	What is Grenada 's main commodity export ?
Location	The Kentucky Horse Park is located near what city ?
Location	Where is the Bulls basketball team based ?
Numeric	When were camcorders introduced in Malaysia ?
Entity	What nuclear-powered Russian submarine sank in the Norwegian Sea on April 7 , 1989 ?
Description	What are Maid-Rites ?
Description	What is a Jake brake ?
Human	What two commanders directed the forces in the Battle of El Alamein ?
Human	Who played the father on `` Charles in Charge '' ?
Location	Where can I find information on George Bush ?
Location	What two South American countries do n't border Brazil ?
Description	What is `` Nine Inch Nails '' ?
Entity	What ship did Lloyd M. Bucher command ?
Entity	What is a fear of pregnancy ?
Entity	What is the one thing you need before you can purchase life insurance ?
Entity	What soft drink is most heavily caffeinated ?
Human	In the past 8 years who have the MVP players for the NHL been ?
Description	What do Mormons believe ?
Human	Who are the top 10 richest people in the world ?
Description	What is the difference between khaki and chino ?
Location	What country did the Mau Mau Uprising take place in ?
Numeric	What is the average life expectancy of a male in Ireland in 1996 ?
Numeric	How long do cardinal eggs incubate ?
Numeric	How many films are made by the major studios in a year ?
Numeric	How many horses died during the civil war ?
Numeric	What is the Pennsylvania state income tax rate ?
Entity	What tools do you use to crewel ?
Entity	What whisky is `` known by the company it keeps '' ?
Entity	What two vessels fought the first sea battle between iron-covered ships ?
Description	Why do pressure cookers save time in the kitchen ?
Description	What is a handheld PC ?
Numeric	How many mines can still be found in the Falklands after the war ended ?
Numeric	How many people live in cities ?
Description	What is the origin of the surname of Braun ?
Description	What is a glory hole ?
